href,label,jobTitle,companyName,companyLocation,salary-snippet,ialbl,job-snippet,date,shelfItem,job-snippet 2,job-snippet 3
https://pk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DGfPGcNAHfVby4iX6zhGfhIDUpkRQhkXk0OKec_orrJ0-VCdLpuE71Sd8HgAu5EtDZIzZ2kttJbPlPMvlo2ZRrjDn9Kfyl56LDW0dIqdKZcLPU30ylarBH3cThvms6QJd0NPQ48WPraP8RReF9KGi1nECMTH3cjzELm7DeFC9dCla_kMpgBeK9HDsMLNxSS_YikLpA6XSWcAXXjxi9Zq_PqdhrIyl2IYsnPGnUNhjQpi30vAh9BpwB6G7pSBkBDqKKpqJIEeYXqzYlJznyC3eiFvlLlTXCIuk3fdgr20GWHYBPwKIbhbW5vI01F0P5Msa0KJbHo2xcu4V5nZO9Vn4zv0eaoJuDbGzDgzvmmlH7-FRGW-wlQgdLB7z8cR4ydDlAO1nlX3Jvz2yWxS2WsN8jEY6yMOhUXKx6BjpV6Zf1uKUDaSoNj2kO3ePw78qQG3OaQIakmtSFtJO7BQt-r_BD&p=1&fvj=1&vjs=3,,Sales Executive,Quality Resource Private Limited,Lahore,"Rs 40,000 a month",Easily apply,"This is a pure prospecting role, heavy outbound calling to prospective clients.",30+ days ago,,Generate business through proactive outreach to new customers via cold calling…,
https://pk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C4l5Wrwx5eIE9U7iB2h9dcjLpGYu4iBGY5EMIafwsZ5qKYCgQBHKLcqlxE307W48Cq3jqzjeRi4BVjUPtmp8hMxKX5nDlDFcQ7pFqcz-kleRutj5QsCM7WG8loq-3uh2uOwYzN3V5oq4x0f2-2_fPiNOEcJCvZOrsygOKPLktFpT2bwAmKSFnhOEW6T1wx--D-85djZ7iakEINfutQiXf32i7lf_hOe5Ku-OzLfo3zEcYIsGQ41T9_BYMnB_D8_3XOfbzlvpIdDcATQq8XQRm8f96Prq6sQs_L0bigmH-3r2iSiKLMWjJoBNpRbSddzBPjxifUhrcmXLQblngrJZ8fjpiC4eN9Fzzk4P4WmVTTwyXgPwQnT1u4D9_UQgt7nBpPCSljt-aP6KlUeL7Z1BtzjqzV_6Sdi55fwulmPWJJa9q2M4srXsvJ7xk_YKp0MAvEO_bEx4zRte65tYkhIxPV&p=2&fvj=1&vjs=3,new,Front Desk Receptionist,Home Garden Decor,Lahore,,Easily apply to this job without a resume,Must have experience of calling with customers with good communication skills for more details please contact on this number.,2 days ago,Responsive employer,"Job Types: Full-time, Contract.",
https://pk.indeed.com/company/Khuld-Developers-&-Builders/jobs/Guest-Relation-Officer-390226e72845a98c?fccid=695ac9e76b09ca03&vjs=3,new,Guest Relations Officers,Khuld Developers & Builders,Islamabad,"Rs 35,000 a month",Easily apply,Welcoming guests in a friendly and professional way.,3 days ago,,Addressing and escalating customer complaints.,
https://pk.indeed.com/company/Hasnain-Tanweer-Associates-(HTA)/jobs/Matric-Pass-Person-Office-Work-41c887d589dfbe3f?fccid=ba5912427a8e8cb8&vjs=3,new,MATRIC PASS REQUIRED PERSON FOR OFFICE WORK,,Rawalpindi,"Rs 20,000 - Rs 50,000 a month",Easily apply,Our company is looking for an office staff to be responsible for handling clerical tasks in our office.,1 day ago,,You will be handling incoming phone calls and other…,
https://pk.indeed.com/company/Programmers-Force-Pvt.-Ltd/jobs/Design-Trainee-Program-166b4dbed1ca4697?fccid=1c4d1e18bb9ac240&vjs=3,new,Design Trainee Program,Programmers Force Pvt. Ltd,Lahore,,Easily apply,Study design briefs and determine requirements.,Just posted,,Schedule projects and define budget constraints.,Conceptualize visuals based on requirements.
https://pk.indeed.com/rc/clk?jk=3a6d89eca826c2f3&fccid=4e42ec53f4b93e02&vjs=3,new,Intern,,Karachi,,,In order to ensure compliance with ICFW controls. project cleanse have been initiated for which following activities need to be done:-.,Today,,,
https://pk.indeed.com/company/ITSOLUTION4U/jobs/Broadcast-253e9d5c0204781c?fccid=bb1964767cb2a338&vjs=3,,Broadcast,ITSOLUTION4U,Karachi,,Easily apply,"Job Types: Full-time, Part-time.",30+ days ago,Responsive employer,,
https://pk.indeed.com/rc/clk?jk=d6636d71e16706c1&fccid=485eec79cceca3b1&vjs=3,new,Programme Officer - Prosecution and Judiciary,United Nations Pakistan,Islamabad,,,"We are looking for ""Programme Officer Please apply on the link. https://jobs.partneragencies.net/psc/UNDPP1HRE2/EMPLOYEE/HRMS/c/HRS_HRAM.HRS_CE.GBL?Page=HRS…",Just posted,,,
https://pk.indeed.com/company/Enrichers-Pvt-Ltd/jobs/Business-Development-Officer-5e28504eaea52643?fccid=3091b3679bf2fb08&vjs=3,new,Business development officer,,Lahore,"Rs 30,000 - Rs 50,009 a month",Easily apply,Cannidate must energetic can develop new business for company.,3 days ago,,Can manage existing business for the company.,
https://pk.indeed.com/company/Tech-Harbour-Services/jobs/Opportunity-Fresher-d446c37c6ef8d61b?fccid=f4bd1632fc015655&vjs=3,new,Opportunity For Freshers,Tech Harbour Services,Lahore,"Rs 26,000 - Rs 60,000 a month",Easily apply,"Job Types: Full-time, Contract.",7 days ago,,,
https://pk.indeed.com/rc/clk?jk=f827a09bab0d6b92&fccid=0a8adc92adb8cdc0&vjs=3,,ACCOUNTANT ASSISTANT,Click Jobs,Lahore,,,Support accounts payable and accounts receivable activities to ensure accuracy and timeliness of invoice creation and entry.,30+ days ago,,,
https://pk.indeed.com/company/Afir-Technologies/jobs/Call-Center-Agent-26e7e0fbe8476871?fccid=e9a5a43f80bcd3b9&vjs=3,new,CALL CENTER AGENT,Afir Technologies,Lahore,"Rs 15,000 - Rs 20,000 a month",Easily apply,Answers incoming calls and resolve customer complaints.,Today,,Provide product and service information to customer.,"Job Types: Full-time, Part-time."
https://pk.indeed.com/company/Tasteland/jobs/Sales-Officer-Execuitive-60e50cb0ee283274?fccid=fbe01837cb62028a&vjs=3,,sales officer/Execuitive,Tasteland,Peshawar,"Rs 25,000 - Rs 45,000 a month",Easily apply,Build a strong relationship with customers.,19 days ago,Responsive employer,Plan to meet targets in an effective & efficient way.,"The grip on reporting to line Manager (Daily, weekly, monthly)…"
https://pk.indeed.com/company/MGA-Industries-Pvt-Ltd/jobs/Admin-Officer-7d0ad36c0d28d248?fccid=a47b4ab99a077ee5&vjs=3,,Admin Officer,MGA Industries Pvt Ltd,Lahore,,Easily apply,Answer the telephone calls and respond accordingly.,11 days ago,,Handle Maintenance activities in the Factory.,Make sure that employee are following PPE's (HSE) measures.
https://pk.indeed.com/rc/clk?jk=b50576a306c44a01&fccid=8d42305e59f9e831&vjs=3,,Admin Officer,Grade Refrigeration,Pakistan,,,Perform a variety of administrative tasks and responsible for difficult secretarial and clerical duties in support of assigned management and supervisory staff.,30+ days ago,,,
https://pk.indeed.com/company/Aazulo/jobs/Project-Coordinator-24cabaf84ea922a7?fccid=755c563dd7a2e502&vjs=3,,Project Coordinator,Aazulo,Islamabad,,Easily apply,Support a team of project managers.,17 days ago,,"Process and track project orders (resources, transportation, etc.).",Track data and report on project including financial…
https://pk.indeed.com/company/Chaplet-International-Private-Limited/jobs/Warehouse-Incharge-8d01cbe2235c181c?fccid=b951a078b21e5578&vjs=3,,Warehouse Incharge,Chaplet International Private Limited,Lahore,"Rs 25,000 - Rs 30,000 a month",Easily apply,Manage the successful and timely flow of supply work.,8 days ago,Responsive employer,Oversee all work that is set-up during the day.,"Receiving, stocking, processing and distribution of…"
https://pk.indeed.com/company/Arz-Marketing/jobs/Management-Trainee-28a9477a526e6a22?fccid=eb6dd6aea2192fe9&vjs=3,new,Management Trainee,Arz Marketing,Islamabad,"Rs 35,000 - Rs 40,000 a month",Easily apply,A management trainee works under the supervision of managers and executives in organizations.,1 day ago,,Help managers complete daily tasks.,
https://pk.indeed.com/company/Fathom-Technologies/jobs/Customer-Sales-Officer-5918ff65fd0d6b7b?fccid=7c7219d704efcfce&vjs=3,new,Customer Sales Officer,Fathom Technologies,Lahore,"Rs 20,000 - Rs 60,000 a month",Easily apply,The ideal candidate loves talking to people and proactively solving issues.,Today,Responsive employer,You will be responsible for converting customers into Lead.,
https://pk.indeed.com/company/Teleport-Manpower-Consultant/jobs/Commissioning-Field-Operation-Operator-7b04f83e5e849b01?fccid=a273211355889985&vjs=3,new,Commissioning field operations Operator-I,Teleport Manpower Consultant,Lahore,,Easily apply,Commissioning Operator is responsible for the preparation of the pre-commissioning and commissioning activities.,2 days ago,Responsive employer,,
https://pk.indeed.com/company/ETS-Devices/jobs/Sales-Manager-2639f82f81fa2844?fccid=129739df51d25e95&vjs=3,,Sales Manager,ETS Devices,Lahore,"Rs 100,000 - Rs 120,000 a month",Easily apply,The goal is to drive sustainable financial growth through boosting sales and forging strong relationships with clients.,10 days ago,Responsive employer,Time management and planning skills.,
https://pk.indeed.com/company/United-Computer-Solutions/jobs/Customer-Service-Executive-e93c0d17569c25b2?fccid=8190c5623693ff20&vjs=3,new,Customer Service Executives,United Computer Solutions,Lahore,"Rs 40,000 - Rs 50,000 a month",Easily apply,We are looking for energetic and customer-oriented service representatives who will offer excellent customer service and after-sales support.,3 days ago,,,
https://pk.indeed.com/rc/clk?jk=0231b9480fe98cb0&fccid=56d3553db34bc2eb&vjs=3,,Management Traine,,Lahore,,,"Candidates should have Bachelor’s degree in Engineering preferably in Mechanical, Mechatronics, Electrical & Electronics.",30+ days ago,,,
https://pk.indeed.com/company/Hashlogics/jobs/Business-Development-Officer-e9e5107d215f52b4?fccid=81d448229dd95561&vjs=3,new,Business Development Officer,Hashlogics,Lahore,,Easily apply,"The ideal candidate for this role must have an intimate knowledge about market trends, online bidding, and effective bidding strategies.",Just posted,Responsive employer,,
https://pk.indeed.com/rc/clk?jk=a4a089a6e914847e&fccid=4e42ec53f4b93e02&vjs=3,new,Area Sales Manager - DI Khan,,Multan,,,The ASM leads the Area Team (approx.2-3 resources) and ensures that primary and secondary sales (VOL & VAL) objectives are regularly being achieved.,Today,,,
https://pk.indeed.com/company/KiSSAN-Engineering/jobs/Assembly-Line-Supervisor-3eccf153dc23f240?fccid=7251bac0fb636bb3&vjs=3,,Assembly Line Supervisor,KiSSAN Engineering,Lahore,"Rs 40,000 - Rs 50,000 a month",Easily apply,Able to manage and improve efficiency of an electrical wiring systems assembly line.,30+ days ago,Responsive employer,Able to Perform variety of processes to include but not limited to wire…,
https://pk.indeed.com/rc/clk?jk=b282f11132e0f659&fccid=ec8e44551ff17d55&vjs=3,,Intern in IT Departmen,Urdu1.tv,Pakistan,,,Assist in end user’s technical support for hardware and software requirement.,30+ days ago,,"2.Assist users for any infrastructure devices related issues like WiFi, IP Cameras…",
https://pk.indeed.com/company/WATER-WISE/jobs/Assistant-Resident-Engineer-38467879a45a466b?fccid=f988679f25208c48&vjs=3,new,Assistant Resident Engineer,WATER WISE,Mianwali,"Rs 30,000 - Rs 45,000 a month",Easily apply,Atleast 05 years of Experience with Irrigation / Public Health Department.,Just posted,Responsive employer,Responsible for the project management monitoring of works at site.,
https://pk.indeed.com/rc/clk?jk=8999ebd63f461828&fccid=b2ee36c27857ccf5&vjs=3,,SRA Urban Planning,,Lahore,,,16 years of qualification in Urban Planning / Urban (Public) Policy / Urban Development / Urban Design or related discipline from HEC recognized institution .,18 days ago,,,
https://pk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A9ycVRhtcv7sFJp1RnS6gKEmO_kCv-d2SANU8RMJp25cj0gY1nyX_iUleh1aw2Y0xvSf-rw9J33tVn8yVcoACfL58Kl0EXkBztyLMoTmtDua4n2y1HzBGJf241wD9shTyX9FgnZYgUvs7z36JpDzwlRE3Zg9orlUipH1pSlS-i1kHnVLAXJUMQPJSTA26-Uy316c7Pxro-NbI4eiVQdkguRv5eIIqIo0st3dfL2289fx3ADiPg2NBlV7NdcvEMu47EzEBRwkAx28d0xxGth4mLPdUrZSmE0Wiozzevbi0tsZLWODI8ob_LOVKEOb3u9kRIdR990AFUfrNiLjGbYceK2JjESCY3hazF6cB78q82Y9eCr25Vjv9XXILWulfqcbwCBVr68wy1N9SjVxEPVZ8zbHKcF1egoOwUrxxeVVfy-KePIY3v1GojsTO3_tMxzVOyu3gk0gfi9jYmM7fS03c4l2meTEn1tZ0=&p=0&fvj=1&vjs=3,,call center representative,Far Tech,Lahore,"Rs 18,000 - Rs 80,000 a month",Easily apply,"A Call Center Representative, or Call Center Agent, takes calls from customers answering questions or addressing any concerns they may have.",21 days ago,Responsive employer,,
https://pk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AcGtPoyP5Vge9mV0Lg3cBIgGWUK24lyHvG5Wjw0Pefc7tojo_UjU9iQQzoCqPDJbVXSRONahS4f_u3Cej4fBZ6XCQ88aIMy3VoemorhYMfhLKKbfH7_AZfJwx3jNu2X5MuC9cUBOBfq3DrfYLSV9obZceCH2HIPHCCWH4lYuNhAeidUNh_1rHCMPu_ma6LN7SeUg1oN6oVxVqLGhC_6qMeXzKb-6dAl4Vy8K_x6YARSxcWpTCvzPEjAMuSCT51BM33Ya3-CrAplY9-dgV6pbIXmOVMW5veayoZJqBmcnWRM4gg344HnAGD8JUtOd03n32IFJCyeuorcaXmRBqGJH8_JTtpKs6hiCGPwTb9fedmloQbgkBW_FjnqObChjd9EqNcmSyGlHTkQR7IwT7hgCdbmTpdCaSRFsu9YYwvxS7XQN5cGkn4oJLx4WaGqZAwOxEWuV6iVpO8gMyqlJX-RaovlPgARHyvf8EqtK9qAIUNyA==&p=1&fvj=1&vjs=3,,Female Staff Required for Call Center,technovative solutions,Lahore,"Rs 30,000 - Rs 50,000 a month",Easily apply,WE ARE CURRENTLY LOOKING FOR DEDECATED FEMALE EMPLOYEES WITH GOOD COMMAND ON SPOKEN ENGLISH AND WILLING TO WORK IN NIGHT SHIFTS.,30+ days ago,Responsive employer,"Job Types: Full-time, Contract.",
https://pk.indeed.com/company/Miles-Communication/jobs/Fresh-Call-Center-Agent-f0720544fa136b94?fccid=7361277ae03f8b59&vjs=3,,Fresh Call Center Agent,Miles Communication,Lahore,"Rs 25,000 a month",Easily apply,Willing to work at night shifts 8:00PM – 5:00AM.,26 days ago,Responsive employer,Candidates must be punctual & hardworking.,Qualified Candidates will be offered Monthly Basic Salary with Bonus…
https://pk.indeed.com/company/Telus-Network-Pvt-Ltd/jobs/Call-Center-Agent-916a2d9307639d26?fccid=037d1c1a5ac87acc&vjs=3,,Call Center Agent,,Lahore,"Rs 25,000 - Rs 40,000 a month",Easily apply,A person with skills / abilities and knowledge with excellent English communication skills required.,12 days ago,,Able to work in the Night Shift *(9:00pm-6:00am).*.,
https://pk.indeed.com/company/Smartech-Solutions/jobs/Tsr-a958b1fa975a84c4?fccid=d969222b648fcfaa&vjs=3,new,TSR,Smartech Solutions,Lahore,"Rs 40,000 a month",Easily apply,Smartech Solutions is Looking For Energetic Male And Female Sales Agents who posses good communication skills and fluency in english speaking.,Today,Responsive employer,,
https://pk.indeed.com/company/Afir-Technologies/jobs/Fresher-Call-Center-Agent-a5a44757a6b62f21?fccid=e9a5a43f80bcd3b9&vjs=3,,Fresher's Call Center Agent Required,Afir Technologies,Lahore,"Rs 25,000 - Rs 40,000 a month",Easily apply,The candidate must have basic knowledge of Negotiation & Selling Skills.,30+ days ago,,Candidates should have good English Communication and Convincing Skills.,
https://pk.indeed.com/company/Zaidi-Recruitments/jobs/Agent-Call-Center-8513d5e98a66224b?fccid=8064e1b18bb1cd50&vjs=3,,AGENTS FOR CALL CENTER,Zaidi Recruitments,Lahore,"Rs 35,000 a month",Easily apply,We are providing Basic salary plus commission.,30+ days ago,Responsive employer,,
https://pk.indeed.com/company/Telelinkz-Pvt.-Ltd/jobs/Quality-Assurance-Officer-6cf8a6d7c408aae8?fccid=b651e14505f4ff10&vjs=3,,Quality Assurance Officer (Call Center),Telelinkz Pvt. Ltd,Lahore,"Rs 25,000 - Rs 35,000 a month",Easily apply,Telelinkz is looking for an experienced Quality Assurance Analyst (QA) for their US-based inbound Campaign*.,18 days ago,,EQUIRED KEY SKILLS AND STRENGTHSR*.,
https://pk.indeed.com/company/Marketing-Leader/jobs/Fresher-Night-1c5cc288d6c3cd1e?fccid=a06d3fb288bf29f5&vjs=3,,Looking For Fresher Night / Morning Shifts,Marketing Leader,Lahore,"Rs 25,000 - Rs 60,000 a month",Easily apply,We Need Fresh male and female staff For Evening and Night Shift with.,13 days ago,Responsive employer,(No Job Fees No registration fees).,"Job Types: Full-time, Part-time."
https://pk.indeed.com/company/Go-Went-On/jobs/Call-Center-Staff-45af5c5968208f93?fccid=9c0c442a23098e61&vjs=3,,Call Center Staff (Boys and Girls),Go Went On,Lahore,"Rs 22,000 - Rs 40,000 a month",Easily apply,Excellent spoken & written english required.,9 days ago,,> We Deals in outbound & inbound call centres.,> Jobs are available only in Lahore.
https://pk.indeed.com/company/NYSE-Enterprises/jobs/Spectrum-Cox-Mediacom-Inbound-Sales-Agent-f2684cef52a93443?fccid=b02879b047360ec9&vjs=3,,Spectrum-COX-Mediacom Inbound Sales Agent,NYSE Enterprises,Lahore,"Rs 50,000 - Rs 100,000 a month",Easily apply,NYSE Enterprises* is looking for talented and experienced Call Center Agents for their inbound Campaign.,9 days ago,Responsive employer,An ideal candidate would have good English fluency and…,
https://pk.indeed.com/company/Peers-Cash-n-Carry/jobs/Floor-Manager-fce1d210bd7936e3?fccid=cf1b76bb424ca3b7&vjs=3,new,Floor Manager,Peers Cash n Carry,Lahore,"Rs 20,000 - Rs 25,000 a month",Easily apply,Retail Industry only: 3 years (Preferred).,Today,,,
https://pk.indeed.com/company/itrid-Technologies/jobs/Call-Center-Agent-f1bd686a8accc18f?fccid=e4e80e0186aa9ef3&vjs=3,new,Call Center Agent,itrid Technologies,Lahore,"Rs 20,000 - Rs 35,000 a month",Easily apply,Candidates with relevant experience are required for the campaigns but we encourage fresh applicants also.,2 days ago,Responsive employer,Candidates MUST have Good English Communication and…,
https://pk.indeed.com/company/Trans-Global-Services/jobs/-05be1264e30646b8?fccid=f5935c1c1821d008&vjs=3,new,Urgently Hiring in Lahore (Night Shift),Trans Global Services,Lahore,"Rs 60,000 a month",Easily apply,"Inter- Graduation Excellent communication skills in English Candidate with good Research skills on Google/ LinkedIn Sales A self-starter, motivated and…",Today,,,
https://pk.indeed.com/rc/clk?jk=06de8eb2110fb5cd&fccid=b6171df326ca9b34&vjs=3,new,Technical Store Officer,,Pakistan,,,DAE in Mechanical or Electrical with more than Three years of experience in a manufacturing industry.,Just posted,,The successful candidate will possess a proven track…,
https://pk.indeed.com/company/Dalta-Five/jobs/Call-Center-edadb4c8f30824ab?fccid=d6a145fd044255c7&vjs=3,,Call Center Jobs(Urdu and English),Dalta Five,Lahore,"Rs 22,000 - Rs 50,000 a month",Easily apply,Note.. Pick and drop available for females.,19 days ago,Responsive employer,"Job Types: Full-time, Part-time, New-Grad.",Call Center: 1 year (Preferred).
https://pk.indeed.com/rc/clk?jk=04dd9649afc8b0b5&fccid=88df21fa0b5d07c4&vjs=3,,Civil Supervisor,,Pakistan,,,"Previously worked with reputable architect consultant will be an added advantage; should have sound knowledge of new materials available in market ,substitute…",30+ days ago,,,
https://pk.indeed.com/company/HUM-Network-Limited/jobs/Matric-2588c7eb41c8c663?fccid=e4472b996e0c6880&vjs=3,new,MATRIC /FA /FSC PASS PARSON REQUIRED FOR OFFICE WORK MALE AN...,,Rawalpindi,,Easily apply,Our company is looking for an office worker to be responsible for handling clerical tasks in our office.,2 days ago,,You will be handling incoming phone calls and other…,
https://pk.indeed.com/company/Digital-Destiny-Pvt-Ltd/jobs/Call-Center-Representative-e580aec5ca21ab30?fccid=ff44b3b24ffdb313&vjs=3,new,Call Center Representative,Digital Destiny Pvt Ltd,Lahore,"Rs 25,000 - Rs 75,000 a month",Easily apply,Healthy Commission + Rapid career growth.,2 days ago,,"Fixed Basic Salary along with Daily, Weekly & Monthly Bonuses.",Managing outbound & inbound calls in a timely manner.
https://pk.indeed.com/company/She-Means-Work/jobs/Driver-179c7278f1e69db2?fccid=3ac304ea6d578836&vjs=3,new,Driver,She Means Work,Lahore,"Rs 23,000 - Rs 27,000 a month",Easily apply,Required with Night Residence.,Just posted,,"Job Types: Full-time, Contract.",
https://pk.indeed.com/company/FULCRUM-PVT-LTD/jobs/Phone-Banking-Officer-56fd86efff340cce?fccid=99dc427fbb6f3347&vjs=3,new,Phone Banking Officers Required,FULCRUM PVT LTD,Lahore,"Rs 19,000 - Rs 22,000 a month",Easily apply,Fulcrum Pvt Ltd looking for “Phone Banking Officers” for Banking Industry.,Just posted,,"Skills Required: Digital Customer Experience,*Call Center Customer Service,…",
https://pk.indeed.com/company/The-Resource-Management-BPO/jobs/Opening-American-Call-Center-9b9dbab47fb31c18?fccid=a5aabdfebc0ec270&vjs=3,new,JOB OPENING IN AMERICAN CALL CENTER,The Resource Management BPO,Lahore,"Rs 25,000 - Rs 30,000 a month",Easily apply,"Job Types: Full-time, Contract, Commission.",7 days ago,Responsive employer,"Job Types: Full-time, Contract.",
https://pk.indeed.com/company/ZamZam-International-(Apollo)/jobs/Warehouse-Assistant-b9e47183bef8482b?fccid=2bd8a8855742ab43&vjs=3,new,warehouse Assistant,ZamZam International (Apollo),Lahore,"Rs 18,000 - Rs 20,000 a month",Easily apply,Warehouse located at near Thokar Lahore require warehouse Assistant urgently.,1 day ago,,If you have min 2 years of experience in same field & know about inventory audit…,
https://pk.indeed.com/company/Manan-Associates/jobs/Call-Center-Agent-1e1920c879c47ba4?fccid=5176e888f2ce5fcc&vjs=3,,Call Center Agent,Manan Associates,Lahore,"Rs 20,000 - Rs 25,000 a month",Easily apply,"SHIFT: Morning Shift (10:00 am - 06:00pm, 01:00pm - 10:00pm) & Night Shift (06:00pm to 12:00am,10:00pm - 05:00am).",30 days ago,Responsive employer,,
https://pk.indeed.com/company/D--Hoppers-Pvt-Ltd/jobs/Call-Center-Agent-3082951667520cac?fccid=d6ebd7afc64350db&vjs=3,,Call Center Agents,D-Hoppers Pvt Ltd,Lahore,"Rs 30,000 - Rs 75,000 a month",Easily apply,Male/Female agents required for US Based Inbound Customer Service Campaign.,30+ days ago,,Excellent communication skills along with fluency in English Language is required.,
https://pk.indeed.com/company/Manan-Associates/jobs/Security-Gaurd-f8347e270c3aa68d?fccid=5176e888f2ce5fcc&vjs=3,new,Security Gaurd,Manan Associates,Lahore,"Rs 20,000 - Rs 25,000 a month",Easily apply,"COMPANY: Private JOB TITLE: Security Gaurd. EDUCATION: - SALARY: 20,000 - 25,000 TIMINGS: Morning Shift. LOCATION: Job Type: Full-time Salary: Rs20,000…",Today,Responsive employer,,
https://pk.indeed.com/company/HM-COMMUNICATION/jobs/Experienced-Social-Media-Chat-Representative-e976c77e8c508ca2?fccid=d81dfeb4f15e122c&vjs=3,new,Experienced Social media Chat Representative ( Night Shift ),HM COMMUNICATION,Karachi,"Rs 30,000 - Rs 60,000 a month",Easily apply,We are looking for *Experienced energetic candidates* who has *experience in spectrum Wind stream etc.,1 day ago,,For minimum of *3 months at least *for the Post of Social…,
https://pk.indeed.com/company/Abacus-Consulting/jobs/Call-Center-Agent-441c68e8c3aa4e5d?fccid=b1fc1a03b4ca0ee8&vjs=3,,Call Center Agent(UAE Campaign),,Islamabad,"Rs 30,000 - Rs 35,000 a month",Easily apply,#NAME?,11 days ago,,#NAME?,
https://pk.indeed.com/company/Sitel-communications/jobs/Matric-Pass-Student-d1f6ca95e8a2e036?fccid=0f1e2000b6028a72&vjs=3,,Jobs for matric pass students,Sitel communications,Lahore,"Rs 22,000 a month",Easily apply,#NAME?,12 days ago,,#NAME?,#NAME?
https://pk.indeed.com/company/IBSTEC/jobs/Customer-Service-Representative-8fbb815076a694c7?fccid=6c28e3893d2bc6ad&vjs=3,new,Customer Service Representative for - Inbound UK Taxi Campai...,IBSTEC,Lahore,"Rs 40,000 - Rs 60,000 a month",Easily apply,IBSTec One of the fastest growing service providers to its UK customers for Taxi service booking requires candidates to answer inbound calls from our passengers…,1 day ago,,,
https://pk.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C5FjaWC1_44aRkdCtl6Iyy8zpEdkx6dKKKuqbtAQE9ilJt5KE_F-1PXSotImVSCz3nUQEkq6kvjfrOmQf6F6Cl_fyN9Z6Y5YN_t6muQll1ebiFx4OvZlwNxcL8DpMX666x_QW7exjgZ9aJw-YvyeN-PwAGgGDdOYgh6zX6iyvrhStZIWbnQ7qporAacYqWASubHMVocEXj8N71cTgMAnQoCBXNpOzwLfcA3fjeRRlXsNu9Uo2F-G8eUGuigW-8T0ZLdU-2HHk-XgywpvOX29SsWw70a058OPIGXCIsU8gltcaMFBz3pREEPPOhIycR64D_l9XCQN7FhbmKy3pF8QD19zik8o4tQpSJsMc6ZGZxnSfVyZxroxDDxh09CGBoRJKQ6hYe45ylILZ1UruuqCktNLN9VHpoP1mCMYxyurDFfpED6mVMXznVghN3QqYgfy2LMHITNDAZg0tHx_0O052AjeVU5yDUE2NdH-cCuxqHPA==&p=0&fvj=1&vjs=3,,Customer Service Representative,Miles Communication,Lahore,"Rs 25,000 - Rs 50,000 a month",Easily apply,Willing to work at night shifts 8:00PM – 5:00AM.,30+ days ago,Responsive employer,Candidates must be punctual & hardworking.,Qualified Candidates will be offered Monthly Basic Salary with Bonus…
https://pk.indeed.com/company/Dbay-Communications-(Pvt)-Ltd/jobs/Customer-Service-62a0a12c9c1b20ec?fccid=8e95669115e934a5&vjs=3,new,Customer Service,Dbay Communications (Pvt) Ltd,Lahore,"Rs 50,000 a month",Easily apply,The Customer Service Representative develops a positive client experience by understanding and responding to our clients’ enquiries professionally and…,4 days ago,,,
https://pk.indeed.com/company/Atrium-Solutions-Pvt-Ltd/jobs/Good-Opportunity-Fresh-Graduate-27cdd7613b4e182b?fccid=ff53cb4cc469811c&vjs=3,,Good Opportunity for Fresh Graduates in Lahore,Atrium Solutions Pvt Ltd,Lahore,"Rs 20,000 - Rs 50,000 a month",Easily apply to this job without a resume,"Atrium Solutions is giving a good opportunity for students and graduates, who either are looking to fund their studies and support their family.*.",13 days ago,Responsive employer,,
https://pk.indeed.com/company/GlaxoSmithKline/jobs/We-Male-Female-Office-Work-725ad40e9023daf3?fccid=4e42ec53f4b93e02&vjs=3,,WE ARE HIRING MALE AND FEMALE FOR OFFICE WORK,,Rawalpindi,"Rs 30,000 - Rs 35,000 a month",Easily apply,"Performs *clerical duties*, including, but not limited to, mailing and filing correspondence, preparing payrolls, placing orders, and answering calls.",16 days ago,,,
https://pk.indeed.com/company/FAIRCHANCE-FOR-CRM/jobs/Office-Assistant-d636aa4982c88050?fccid=ca389bdf91f24d61&vjs=3,,Office Assistant,FAIRCHANCE FOR CRM,Lahore,"Rs 10,000 - Rs 15,000 a month",Easily apply,Part-time hours: 35 per week.,23 days ago,Responsive employer,"Job Types: Part-time, Temporary.",
https://pk.indeed.com/company/Telus-Network-Pvt-Ltd/jobs/Call-Processing-Agent-863ac889d14a8432?fccid=037d1c1a5ac87acc&vjs=3,,Calls Processing Agent,,Lahore,"Rs 25,000 - Rs 40,000 a month",Easily apply,Telus Network is looking for call processing person who is Providing customers with the organizational service and product information.,12 days ago,,,
https://pk.indeed.com/company/Rainbow-Cash-&-Carry/jobs/Driver-c70c86769a1133ba?fccid=8af8f4b54c2d1b73&vjs=3,new,Driver,,Lahore,"Rs 20,000 - Rs 22,000 a month",Easily apply,Experience: At least 1 year work experience in similar capacity.,1 day ago,,License: LTV and HTV holder will be preferred.,"Job Types: Full-time, New-Grad."
